Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","1994","1994","ha","28460","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","1994","1994","100 g/ha","333450","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","1994","1994","t","949000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","1995","1995","ha","28130","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","1995","1995","100 g/ha","305809","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","1995","1995","t","860240","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","1996","1996","ha","27800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","1996","1996","100 g/ha","267842","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","1996","1996","t","744600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","1997","1997","ha","27060","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","1997","1997","100 g/ha","348337","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","1997","1997","t","942600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","1998","1998","ha","26780","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","1998","1998","100 g/ha","328590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","1998","1998","t","879965","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","1999","1999","ha","26760","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","1999","1999","100 g/ha","344264","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","1999","1999","t","921251","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2000","2000","ha","26730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2000","2000","100 g/ha","322147","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2000","2000","t","861100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2001","2001","ha","26325","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2001","2001","100 g/ha","353881","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2001","2001","t","931593","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2002","2002","ha","25946","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2002","2002","100 g/ha","311184","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2002","2002","t","807399","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2003","2003","ha","25961","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2003","2003","100 g/ha","324456","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2003","2003","t","842321","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2004","2004","ha","25556","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2004","2004","100 g/ha","311739","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2004","2004","t","796680","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2005","2005","ha","24504","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2005","2005","100 g/ha","304807","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2005","2005","t","746900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2006","2006","ha","24220","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2006","2006","100 g/ha","315017","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2006","2006","t","762970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2007","2007","ha","23731","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2007","2007","100 g/ha","336766","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2007","2007","t","799180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2008","2008","ha","23723","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2008","2008","100 g/ha","332635","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2008","2008","t","789110","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2009","2009","ha","23067","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2009","2009","100 g/ha","376450","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2009","2009","t","868357","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2010","2010","ha","22662","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2010","2010","100 g/ha","325693","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2010","2010","t","738085","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2011","2011","ha","22015","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2011","2011","100 g/ha","397950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2011","2011","t","876087","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2012","2012","ha","20275","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2012","2012","100 g/ha","384011","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2012","2012","t","778583","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2013","2013","ha","20072","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2013","2013","100 g/ha","396419","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2013","2013","t","795692","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2014","2014","ha","19951","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2014","2014","100 g/ha","378134","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2014","2014","t","754415","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2015","2015","ha","19805","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2015","2015","100 g/ha","375837","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2015","2015","t","744345","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2016","2016","ha","18656","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2016","2016","100 g/ha","365599","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2016","2016","t","682061","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2017","2017","ha","18700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2017","2017","100 g/ha","357754","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2017","2017","t","669000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2018","2018","ha","18740","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2018","2018","100 g/ha","389936","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2018","2018","t","730740","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2019","2019","ha","18009","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2019","2019","100 g/ha","360183","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2019","2019","t","648637.28","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2020","2020","ha","17564","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2020","2020","100 g/ha","338824","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2020","2020","t","595110","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2021","2021","ha","16795","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2021","2021","100 g/ha","352450","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2021","2021","t","591940","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01342.01","Pears","2022","2022","ha","16430","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2022","2022","100 g/ha","355587","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01342.01","Pears","2022","2022","t","584230","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1980","1980","ha","73300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1980","1980","100 g/ha","26417","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1980","1980","t","193638","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1981","1981","ha","64300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1981","1981","100 g/ha","22969","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1981","1981","t","147690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1982","1982","ha","96000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1982","1982","100 g/ha","16860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1982","1982","t","161860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1983","1983","ha","86900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1983","1983","100 g/ha","20506","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1983","1983","t","178200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1984","1984","ha","94300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1984","1984","100 g/ha","15880","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1984","1984","t","149750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1985","1985","ha","74700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1985","1985","100 g/ha","17481","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1985","1985","t","130580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1986","1986","ha","85200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1986","1986","100 g/ha","24014","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1986","1986","t","204600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1987","1987","ha","78500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1987","1987","100 g/ha","26497","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1987","1987","t","208000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1988","1988","ha","72440","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1988","1988","100 g/ha","31419","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1988","1988","t","227600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1989","1989","ha","74550","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1989","1989","100 g/ha","32193","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1989","1989","t","240000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1990","1990","ha","69000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1990","1990","100 g/ha","22464","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1990","1990","t","155000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1991","1991","ha","75680","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1991","1991","100 g/ha","28673","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1991","1991","t","217000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1992","1992","ha","66250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1992","1992","100 g/ha","21706","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1992","1992","t","143800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1993","1993","ha","62930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1993","1993","100 g/ha","30971","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1993","1993","t","194900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1994","1994","ha","53660","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1994","1994","100 g/ha","25867","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1994","1994","t","138800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1995","1995","ha","81630","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1995","1995","100 g/ha","32963","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1995","1995","t","269080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1996","1996","ha","85870","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1996","1996","100 g/ha","17547","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1996","1996","t","150680","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1997","1997","ha","115020","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1997","1997","100 g/ha","26082","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1997","1997","t","300000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1998","1998","ha","128080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1998","1998","100 g/ha","23770","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1998","1998","t","304450","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","1999","1999","ha","104410","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","1999","1999","100 g/ha","23855","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","1999","1999","t","249070","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2000","2000","ha","71225","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2000","2000","100 g/ha","22124","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2000","2000","t","157578","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2001","2001","ha","77822","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2001","2001","100 g/ha","21933","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2001","2001","t","170687","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2002","2002","ha","115539","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2002","2002","100 g/ha","18558","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2002","2002","t","214413","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2003","2003","ha","132941","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2003","2003","100 g/ha","17749","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2003","2003","t","235959","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2004","2004","ha","205502","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2004","2004","100 g/ha","25204","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2004","2004","t","517957","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2005","2005","ha","309952","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2005","2005","100 g/ha","20492","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2005","2005","t","635165","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2006","2006","ha","357786","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2006","2006","100 g/ha","16738","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2006","2006","t","598880","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2007","2007","ha","328325","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2007","2007","100 g/ha","22501","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2007","2007","t","738766","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2008","2008","ha","342894","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2008","2008","100 g/ha","16231","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2008","2008","t","556560","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2009","2009","ha","339090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2009","2009","100 g/ha","22924","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2009","2009","t","777320","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2010","2010","ha","287900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2010","2010","100 g/ha","22405","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2010","2010","t","645050","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2011","2011","ha","138726","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2011","2011","100 g/ha","18392","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2011","2011","t","255146","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2012","2012","ha","251510","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2012","2012","100 g/ha","19842","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2012","2012","t","499042","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2013","2013","ha","322540","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2013","2013","100 g/ha","21967","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2013","2013","t","708510","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2014","2014","ha","364020","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2014","2014","100 g/ha","21376","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2014","2014","t","778140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2015","2015","ha","438430","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2015","2015","100 g/ha","18915","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2015","2015","t","829303","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2016","2016","ha","538560","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2016","2016","100 g/ha","23382","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2016","2016","t","1259260","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2017","2017","ha","425530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2017","2017","100 g/ha","15131","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2017","2017","t","643880","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2018","2018","ha","326950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2018","2018","100 g/ha","22099","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2018","2018","t","722530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2019","2019","ha","425730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2019","2019","100 g/ha","23809","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2019","2019","t","1013600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2020","2020","ha","392550","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2020","2020","100 g/ha","24992","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2020","2020","t","981080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2021","2021","ha","342370","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2021","2021","100 g/ha","11441","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2021","2021","t","391720","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01705","Peas, dry","2022","2022","ha","348840","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2022","2022","100 g/ha","19624","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01705","Peas, dry","2022","2022","t","684560","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1980","1980","ha","130173","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1980","1980","100 g/ha","84349","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1980","1980","t","1098000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1981","1981","ha","118611","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1981","1981","100 g/ha","87007","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1981","1981","t","1032000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1982","1982","ha","122957","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1982","1982","100 g/ha","91541","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1982","1982","t","1125560","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1983","1983","ha","124968","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1983","1983","100 g/ha","77300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1983","1983","t","966000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1984","1984","ha","133738","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1984","1984","100 g/ha","83970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1984","1984","t","1123000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1985","1985","ha","143106","A","Official figure",""
